Rank,Weibo User,PageRank Value,Weibo Influence Value,User id
200,彭钢Bruce,0.001933401364449954,13.93,1692287827
201,陈利人,0.0018963068181818182,13.67,1915548291
202,IUNI手机,0.0018913429133041429,13.63,3760456271
203,半岛都市报,0.0018772000306091214,13.53,1668589317
204,硅谷猎头TomZhang,0.0018761837121212123,13.52,1396927662
205,360搜索官方,0.0018641653016653018,13.43,2845816057
206,金山云,0.0017887618718330006,12.89,2792702950
207,IT经理世界杂志,0.001775568181818182,12.8,1654815470
208,哲野狂人,0.0017708865598803282,12.76,1360575977
209,安普若-安校长,0.0017284329784329785,12.46,1371675920
210,余文樂,0.0016414141414141416,11.83,1384952882
211,张醒生,0.0016414141414141416,11.83,1900093822
212,极路由,0.0015987287649219465,11.52,2812471311
213,MakeitPossible,0.001575165593562771,11.35,3032210184
214,银色键盘,0.0015741124613358466,11.34,1644239291
215,cnBeta,0.001527267038666972,11.01,2769378403
216,百度云,0.0015141594516594515,10.91,2952668222
217,微吃货,0.0015048209366391187,10.84,2188014311
218,360安全路由,0.0014601248976248977,10.52,3816952211
219,微博搞笑排行榜,0.0014539836160649558,10.48,1713926427
220,猎豹清理大师,0.0014337419085702836,10.33,3844868085
221,留几手,0.0013974977043158861,10.07,1761179351
222,美图秀秀,0.0013961038961038963,10.06,1743374541
223,老杳,0.0013661913693343293,9.85,1494908203
224,南方周末,0.0013485111531986531,9.72,1639498782
225,HugoBarra,0.0013416814264626006,9.67,3755185335
226,许晓辉,0.001339606836765928,9.65,1494850741
227,爱股民网,0.0012990019240019242,9.36,2767147954
228,李维嘉,0.0012974048520923522,9.35,1413971423
229,车库咖啡,0.0012484376594225082,9.0,1919238487
230,正和岛标准,0.0012264087563000606,8.84,2268916473
231,C数码,0.0012121212121212121,8.74,1866792355
232,LG电视官方微博,0.001196789321789322,8.62,1916931531
233,VP君,0.001186552040784016,8.55,3225722034
234,央广受众之家,0.0011750888000888002,8.47,3434609824
235,李静,0.0011612838915470497,8.37,1610536214
236,非诚勿扰,0.0010841588966588969,7.81,1713458220
237,万能的大熊,0.0010816679728317662,7.8,1095240537
238,天天动听,0.0010645517676767676,7.67,1766187712
239,集微网官网,0.001053960659223817,7.6,1862172703
240,粥悦悦,0.0010281385281385282,7.41,1857570982
241,WEIBUSI,0.0010260432608917458,7.39,2712002401
242,郭松民,0.0009903198653198654,7.14,1065618283
243,威锋网,0.000955312049062049,6.88,1880927244
244,C114中国通信网,0.0009551340355132352,6.88,1892507065
245,钟恺欣,0.0009264251281914327,6.68,1636405730
246,鲁国平先生,0.0008901515151515152,6.42,1142648704
247,这里是美国,0.0008834438131313132,6.37,2243807243
248,何炅,0.0008653846153846154,6.24,1195230310
249,上海热门资讯,0.0008608815426997245,6.2,2256231983
250,微博会员,0.0008594877344877346,6.19,2715025067
251,tombkeeper,0.0008499053030303031,6.13,1401527553
252,玩转instagram,0.0008364898989898991,6.03,3042495472
253,毛大庆,0.0008364898989898991,6.03,1372925063
254,新浪四川,0.0008114478114478115,5.85,1649469284
255,押沙龙,0.0007981601731601733,5.75,1446847653
256,郭斯特,0.0007828282828282829,5.64,1907542963
257,证券时报网,0.0007828282828282829,5.64,1664176597
258,锤子科技营销帐号,0.0007694128787878788,5.54,3835462302
259,黄刚-物流与供应链,0.0007470538720538721,5.38,1298064414
260,国家税务总局,0.0007151320901320902,5.15,5120551209
261,邹涛,0.0006946611423156047,5.01,5041105554
262,猪猪爱讲冷笑话,0.0006507381507381508,4.69,2150182731
263,PingWest中文网,0.0006448412698412699,4.65,2833534593
264,创新创业中关村,0.0006325757575757577,4.56,2590508220
